時間,airline_code,destination,price
2026-06-24 04:09,IT,DMK,1699
2026-06-24 04:09,MM,OKA,1699
2026-06-24 04:09,TR,ICN,1699
2026-06-24 04:09,AK,HKT,1699
2026-06-24 04:09,3K,KUL,1699
2026-06-24 04:09,IT,NRT,1799
2026-06-24 04:09,TR,SGN,1799
2026-06-24 04:09,AK,CGK,1799
2026-06-24 04:09,3K,HAN,1799
2026-06-24 04:09,MM,FUK,1899
2026-06-24 04:09,MM,ICN,1899
2026-06-24 04:09,TR,SIN,1899
2026-06-24 04:09,3K,SIN,1899
2026-06-24 04:09,IT,BKK,1999
2026-06-24 04:09,MM,KIX,1999
2026-06-24 04:09,MM,NGO,1999
2026-06-24 04:09,AK,DPS,1999
2026-06-24 04:09,KUPI.COM,HKG,2170
2026-06-24 04:09,MM,NRT,2199
2026-06-24 04:09,TR,DPS,2199
2026-06-24 04:09,IT,CTS,2299
2026-06-24 04:09,IT,SIN,2299
2026-06-24 04:09,KIWI.COM,SEL,2386
2026-06-24 04:09,CLICKAVIA,BKK,2490
2026-06-24 04:09,MM,CTS,2499
2026-06-24 04:09,KIWI.COM,KNH,2577
2026-06-24 04:09,KIWI.COM,PUS,2672
2026-06-24 04:09,IT,XMN,2799
2026-06-24 04:09,BILETIX,SIN,2820
2026-06-24 04:09,IT,PVG,2999
2026-06-24 04:09,KIWI.COM,MNL,3010
2026-06-24 04:09,KIWI.COM,OKA,3118
2026-06-24 04:09,TRIP.COM,ISG,3182
2026-06-24 04:09,KIWI.COM,TYO,3511
2026-06-24 04:09,WINGIE,HAN,3536
2026-06-24 04:09,KIWI.COM,SHA,3548
2026-06-24 04:09,MYTRIP.COM,JKT,3556
2026-06-24 04:09,BILETIX,HKT,3583
2026-06-24 04:09,KIWI.COM,CJU,3659
2026-06-24 04:09,KIWI.COM,OSA,3690
2026-06-24 04:09,BILETIX,DPS,4016
2026-06-24 04:09,TRIP.COM,DAD,4144
2026-06-24 04:09,KIWI.COM,FUK,4158
2026-06-24 04:09,KUPI.COM,SHA,4219
2026-06-24 04:09,BILETIX,NHA,4287
2026-06-24 04:09,KUPI.COM,KUL,4352
2026-06-24 04:09,CI,XMN,4500
2026-06-24 04:09,KIWI.COM,SPK,4531
2026-06-24 04:09,XX,SHA,4561
2026-06-24 04:09,TRIP.COM,SYX,4621
2026-06-24 04:09,CLICKAVIA,MFM,4729
2026-06-24 04:09,CI,PVG,4800
2026-06-24 04:09,KIWI.COM,BJS,4807
2026-06-24 04:09,AVIAKASSA,DEL,4888
2026-06-24 04:09,TRIP.COM,SGN,4935
2026-06-24 04:09,TRIP.COM,BJS,5122
2026-06-24 04:09,ONETWOTRIP.COM,BJS,5127
2026-06-24 04:09,CI,CAN,5200
2026-06-24 04:09,BR,PVG,5200
2026-06-24 04:09,XX,BJS,5206
2026-06-24 04:09,CLICKAVIA,BJS,5215
2026-06-24 04:09,AVIAKASSA,CEB,5267
2026-06-24 04:09,BR,HGH,5400
2026-06-24 04:09,BR,PEK,5500
2026-06-24 04:09,CI,PEK,5800
2026-06-24 04:09,UBFLY,SZX,5855
2026-06-24 04:09,TRIP.COM,SDJ,5879
2026-06-24 04:09,BILETIX,RGN,5898
2026-06-24 04:09,CITY.TRAVEL,PQC,5921
2026-06-24 04:09,TRIP.COM,HAK,5949
2026-06-24 04:09,WINGIE,XMN,5988
2026-06-24 04:09,CI,CTU,6200
2026-06-24 04:09,XX,SZX,6252
2026-06-24 04:09,CLICKAVIA,CKG,6296
2026-06-24 04:09,XX,CKG,6304
2026-06-24 04:09,TRIP.COM,CKG,6311
2026-06-24 04:09,MYTRIP.COM,CAN,6391
2026-06-24 04:09,XX,CAN,6434
2026-06-24 04:09,TRIP.COM,TAO,6665
2026-06-24 04:09,XX,TAO,6665
2026-06-24 04:09,MYTRIP.COM,SUB,6702
2026-06-24 04:09,ONETWOTRIP.COM,TAE,7031
2026-06-24 04:09,ONETWOTRIP.COM,NGO,7190
2026-06-24 04:09,BR,ICN,7200
2026-06-24 04:09,FLIGHTNETWORK,MMY,7462
2026-06-24 04:09,TRIP.COM,SIA,7466
2026-06-24 04:09,UBFLY,DYG,7553
2026-06-24 04:09,BILETIX,USM,7778
2026-06-24 04:09,CI,ICN,7800
2026-06-24 04:09,TRIP.COM,SHE,7826
2026-06-24 04:09,FARERA,SYD,7961
2026-06-24 04:09,TR,SYD,7999
2026-06-24 04:09,MYTRIP.COM,WDS,8065
2026-06-24 04:09,BILETIX,MOW,8113
2026-06-24 04:09,TRIP.COM,MDC,8154
2026-06-24 04:09,AVIAKASSA,PAT,8183
2026-06-24 04:09,MYTRIP.COM,IST,8261
2026-06-24 04:09,CITY.TRAVEL,KHN,8453
2026-06-24 04:09,CI,KIX,8500
2026-06-24 04:09,JX,ICN,8500
2026-06-24 04:09,TR,MEL,8500
2026-06-24 04:09,BR,NRT,8800
2026-06-24 04:09,3K,SYD,8999
2026-06-24 04:09,KUPI.COM,YNJ,9125
2026-06-24 04:09,SUPERKASSA,HEK,9138
2026-06-24 04:09,KUPI.COM,MZG,9161
2026-06-24 04:09,CI,NRT,9200
2026-06-24 04:09,JX,KIX,9200
2026-06-24 04:09,BR,SIN,9500
2026-06-24 04:09,3K,MEL,9500
2026-06-24 04:09,AVIAKASSA,TAS,9674
2026-06-24 04:09,JX,NRT,9800
2026-06-24 04:09,MYTRIP.COM,ALA,9816
2026-06-24 04:09,АВИАСЕЙЛС,PER,9858
2026-06-24 04:09,TRIP.COM,MEL,9969
2026-06-24 04:09,TRIP.COM,VVO,10291
2026-06-24 04:09,Т-БАНК,NQZ,10395
2026-06-24 04:09,CI,BKK,10500
2026-06-24 04:09,FLIGHTNETWORK,ROR,10637
2026-06-24 04:09,SMARTFLIGHT,SQJ,10657
2026-06-24 04:09,Т-БАНК,URC,10709
2026-06-24 04:09,АВИАСЕЙЛС,IKT,10800
2026-06-24 04:09,KIWI.COM,VIE,11089
2026-06-24 04:09,CI,SIN,11200
2026-06-24 04:09,JX,BKK,11500
2026-06-24 04:09,SKYTRIPFARE,SFO,11566
2026-06-24 04:09,TRIP.COM,DXB,11580
2026-06-24 04:09,WINGIE,LON,11942
2026-06-24 04:09,JX,SIN,12000
2026-06-24 04:09,BILETIX,MLE,12192
2026-06-24 04:09,GOTOGATE,TNN,12212
2026-06-24 04:09,АВИАСЕЙЛС,UFA,12324
2026-06-24 04:09,KUPI.COM,BCN,12372
2026-06-24 04:09,SMARTFLIGHT,HJJ,12566
2026-06-24 04:09,АВИАСЕЙЛС,TJM,12617
2026-06-24 04:09,TRIP.COM,YVR,13126
2026-06-24 04:09,TRIP.COM,UBN,13219
2026-06-24 04:09,KUPI.COM,OVB,13222
2026-06-24 04:09,KIWI.COM,MIL,13456
2026-06-24 04:09,KIWI.COM,CHI,13584
2026-06-24 04:09,KIWI.COM,NCE,13615
2026-06-24 04:09,KIWI.COM,PAR,13616
2026-06-24 04:09,GOTOGATE,DOH,13803
2026-06-24 04:09,KIWI.COM,MAD,14050
2026-06-24 04:09,TRIP.COM,LED,14096
2026-06-24 04:09,АВИАСЕЙЛС,MSQ,14217
2026-06-24 04:09,GOTOGATE,CPH,14470
2026-06-24 04:09,KUPI.COM,DIL,14688
2026-06-24 04:09,KUPI.COM,AYT,14828
2026-06-24 04:09,VAYAMA,YMQ,14856
2026-06-24 04:09,ONETWOTRIP.KZ,SCO,15058
2026-06-24 04:09,SUPERKASSA,UUD,15497
2026-06-24 04:09,Т-БАНК,LAX,15779
2026-06-24 04:09,KUPI.COM,CAI,15785
2026-06-24 04:09,ONETWOTRIP.COM,SHJ,15842
2026-06-24 04:09,KUPI.COM,KZN,15884
2026-06-24 04:09,AVIAKASSA,BAK,16015
2026-06-24 04:09,SKYTRIPFARE,NYC,16124
2026-06-24 04:09,KUPI.COM,SVX,16289
2026-06-24 04:09,UBFLY,FRA,16346
2026-06-24 04:09,TICKETS,ROM,16440
2026-06-24 04:09,KUPI.COM,NBC,16490
2026-06-24 04:09,GOTOGATE,PRG,16838
2026-06-24 04:09,AVIAKASSA,BEG,17126
2026-06-24 04:09,KUPI.COM,HTA,17194
2026-06-24 04:09,KUPI.COM,BQS,17276
2026-06-24 04:09,KUPI.COM,KJA,17359
2026-06-24 04:09,KUPI.COM,VOG,17403
2026-06-24 04:09,FLIGHTNETWORK,BRU,17778
2026-06-24 04:09,KUPI.COM,RMO,17877
2026-06-24 04:09,KUPI.COM,CEK,17935
2026-06-24 04:09,CITY.TRAVEL,LCA,18607
2026-06-24 04:09,KUPI.COM,KUF,18740
2026-06-24 04:09,BR,LHR,19800
2026-06-24 04:09,ONETWOTRIP.COM,SJC,19914
2026-06-24 04:09,ONETWOTRIP.COM,OAK,20073
2026-06-24 04:09,VAYAMA,SZG,20135
2026-06-24 04:09,KUPI.COM,GRV,20423
2026-06-24 04:09,BR,AMS,20500
2026-06-24 04:09,KIWI.COM,DFW,20900
2026-06-24 04:09,KIWI.COM,HOU,21027
2026-06-24 04:09,AVIAKASSA,ZNZ,21492
2026-06-24 04:09,BR,CDG,21500
2026-06-24 04:09,CI,AMS,21800
2026-06-24 04:09,BR,LAX,22000
2026-06-24 04:09,CI,CDG,22000
2026-06-24 04:09,AVIAKASSA,AKL,22053
2026-06-24 04:09,CI,FRA,23500
2026-06-24 04:09,TRIP.COM,DUR,23816
2026-06-24 04:09,BR,JFK,24500
2026-06-24 04:09,CI,LAX,25000
2026-06-24 04:09,TRIP.COM,PTY,26277
2026-06-24 04:09,JX,YVR,27500
2026-06-24 04:09,JX,LAX,28500
2026-06-24 04:09,KUPI.COM,LBF,28719
2026-06-24 04:09,JX,SFO,29500
2026-06-24 04:09,FLIGHTNETWORK,PZB,29833
2026-06-24 04:09,TICKETS,SWF,29903
2026-06-24 04:09,KIWI.COM,MTS,29961
2026-06-24 04:09,TRIP.COM,MEM,30277
2026-06-24 04:09,JX,JFK,31000
2026-06-24 04:09,TURNA.COM,FBM,32771
2026-06-24 04:09,Т-БАНК,ONT,33760
2026-06-24 04:09,KIWI.COM,RIO,34487
2026-06-24 14:45,AK,MNL,1099
2026-06-24 14:45,AK,KUL,1199
2026-06-24 14:45,IT,OKA,1299
2026-06-24 14:45,AK,BKK,1299
2026-06-24 14:45,AK,SGN,1349
2026-06-24 14:45,AK,HAN,1399
2026-06-24 14:45,IT,KIX,1499
2026-06-24 14:45,IT,PUS,1499
2026-06-24 14:45,TR,KUL,1499
2026-06-24 14:45,AK,SIN,1499
2026-06-24 14:45,AK,DAD,1499
2026-06-24 14:45,IT,FUK,1599
2026-06-24 14:45,TR,BKK,1599
2026-06-24 14:45,3K,BKK,1599
2026-06-24 14:45,IT,ICN,1699
2026-06-24 14:45,IT,DMK,1699
2026-06-24 14:45,MM,OKA,1699
2026-06-24 14:45,TR,ICN,1699
2026-06-24 14:45,AK,HKT,1699
2026-06-24 14:45,3K,KUL,1699
2026-06-24 14:45,IT,NRT,1799
2026-06-24 14:45,TR,SGN,1799
2026-06-24 14:45,AK,CGK,1799
2026-06-24 14:45,3K,HAN,1799
2026-06-24 14:45,MM,FUK,1899
2026-06-24 14:45,MM,ICN,1899
2026-06-24 14:45,TR,SIN,1899
2026-06-24 14:45,3K,SIN,1899
2026-06-24 14:45,IT,BKK,1999
2026-06-24 14:45,MM,KIX,1999
2026-06-24 14:45,MM,NGO,1999
2026-06-24 14:45,AK,DPS,1999
2026-06-24 14:45,KUPI.COM,HKG,2182
2026-06-24 14:45,MM,NRT,2199
2026-06-24 14:45,TR,DPS,2199
2026-06-24 14:45,IT,CTS,2299
2026-06-24 14:45,IT,SIN,2299
2026-06-24 14:45,KIWI.COM,SEL,2399
2026-06-24 14:45,MM,CTS,2499
2026-06-24 14:45,CLICKAVIA,BKK,2504
2026-06-24 14:45,KIWI.COM,KNH,2591
2026-06-24 14:45,KIWI.COM,PUS,2686
2026-06-24 14:45,IT,XMN,2799
2026-06-24 14:45,BILETIX,SIN,2835
2026-06-24 14:45,KIWI.COM,OKA,2872
2026-06-24 14:45,IT,PVG,2999
2026-06-24 14:45,KIWI.COM,MNL,3027
2026-06-24 14:45,TRIP.COM,ISG,3199
2026-06-24 14:45,VAYAMA,HAN,3427
2026-06-24 14:45,KIWI.COM,TYO,3531
2026-06-24 14:45,KIWI.COM,SHA,3568
2026-06-24 14:45,MYTRIP.COM,JKT,3575
2026-06-24 14:45,BILETIX,HKT,3603
2026-06-24 14:45,KIWI.COM,CJU,3679
2026-06-24 14:45,BILETIX,DPS,4038
2026-06-24 14:45,KIWI.COM,OSA,4158
2026-06-24 14:45,TRIP.COM,DAD,4167
2026-06-24 14:45,KIWI.COM,FUK,4180
2026-06-24 14:45,KUPI.COM,SHA,4242
2026-06-24 14:45,BILETIX,NHA,4311
2026-06-24 14:45,KIWI.COM,BKI,4365
2026-06-24 14:45,KUPI.COM,KUL,4376
2026-06-24 14:45,CI,XMN,4500
2026-06-24 14:45,KIWI.COM,SPK,4556
2026-06-24 14:45,XX,SHA,4586
2026-06-24 14:45,TRIP.COM,SYX,4646
2026-06-24 14:45,CLICKAVIA,MFM,4755
2026-06-24 14:45,CI,PVG,4800
2026-06-24 14:45,KIWI.COM,BJS,4833
2026-06-24 14:45,AVIAKASSA,DEL,4915
2026-06-24 14:45,TRIP.COM,SGN,4961
2026-06-24 14:45,CLICKAVIA,BJS,5049
2026-06-24 14:45,TRIP.COM,BJS,5150
2026-06-24 14:45,ONETWOTRIP.COM,BJS,5155
2026-06-24 14:45,CI,CAN,5200
2026-06-24 14:45,BR,PVG,5200
2026-06-24 14:45,XX,BJS,5234
2026-06-24 14:45,AVIAKASSA,CEB,5296
2026-06-24 14:45,KUPI.COM,KTI,5335
2026-06-24 14:45,BR,HGH,5400
2026-06-24 14:45,BR,PEK,5500
2026-06-24 14:45,KUPI.COM,CAN,5666
2026-06-24 14:45,GOTOGATE,KMJ,5788
2026-06-24 14:45,CI,PEK,5800
2026-06-24 14:45,BILETIX,VTE,5821
2026-06-24 14:45,TRIP.COM,SDJ,5911
2026-06-24 14:45,BILETIX,RGN,5930
2026-06-24 14:45,CITY.TRAVEL,PQC,5954
2026-06-24 14:45,TRIP.COM,HAK,5982
2026-06-24 14:45,WINGIE,TAO,6006
2026-06-24 14:45,WINGIE,XMN,6020
2026-06-24 14:45,XX,CAN,6046
2026-06-24 14:45,CI,CTU,6200
2026-06-24 14:45,WINGIE,SZX,6293
2026-06-24 14:45,CLICKAVIA,CKG,6330
2026-06-24 14:45,XX,CKG,6338
2026-06-24 14:45,TRIP.COM,CKG,6345
2026-06-24 14:45,XX,TAO,6354
2026-06-24 14:45,KIWI.COM,FOC,6398
2026-06-24 14:45,XX,FOC,6398
2026-06-24 14:45,XX,SZX,6489
2026-06-24 14:45,MYTRIP.COM,SUB,6739
2026-06-24 14:45,ONETWOTRIP.COM,KHN,6941
2026-06-24 14:45,ONETWOTRIP.COM,TAE,7069
2026-06-24 14:45,BR,ICN,7200
2026-06-24 14:45,FLIGHTNETWORK,MMY,7503
2026-06-24 14:45,TRIP.COM,SIA,7507
2026-06-24 14:45,UBFLY,DYG,7594
2026-06-24 14:45,CI,ICN,7800
2026-06-24 14:45,BILETIX,USM,7821
2026-06-24 14:45,TRIP.COM,SHE,7869
2026-06-24 14:45,TR,SYD,7999
2026-06-24 14:45,FARERA,SYD,8005
2026-06-24 14:45,MYTRIP.COM,WDS,8109
2026-06-24 14:45,BILETIX,MOW,8158
2026-06-24 14:45,TRIP.COM,MDC,8199
2026-06-24 14:45,AVIAKASSA,PAT,8228
2026-06-24 14:45,MYTRIP.COM,IST,8306
2026-06-24 14:45,CI,KIX,8500
2026-06-24 14:45,JX,ICN,8500
2026-06-24 14:45,TR,MEL,8500
2026-06-24 14:45,BR,NRT,8800
2026-06-24 14:45,3K,SYD,8999
2026-06-24 14:45,KUPI.COM,YNJ,9175
2026-06-24 14:45,SUPERKASSA,HEK,9188
2026-06-24 14:45,CI,NRT,9200
2026-06-24 14:45,JX,KIX,9200
2026-06-24 14:45,BR,SIN,9500
2026-06-24 14:45,3K,MEL,9500
2026-06-24 14:45,AVIAKASSA,TAS,9727
2026-06-24 14:45,JX,NRT,9800
2026-06-24 14:45,MYTRIP.COM,ALA,9870
2026-06-24 14:45,АВИАСЕЙЛС,PER,9912
2026-06-24 14:45,TRIP.COM,VVO,10347
2026-06-24 14:45,Т-БАНК,NQZ,10452
2026-06-24 14:45,CI,BKK,10500
2026-06-24 14:45,FLIGHTNETWORK,ROR,10696
2026-06-24 14:45,Т-БАНК,URC,10768
2026-06-24 14:45,АВИАСЕЙЛС,IKT,10860
2026-06-24 14:45,KIWI.COM,VIE,11150
2026-06-24 14:45,CI,SIN,11200
2026-06-24 14:45,JX,BKK,11500
2026-06-24 14:45,KIWI.COM,MIL,11579
2026-06-24 14:45,SKYTRIPFARE,SFO,11629
2026-06-24 14:45,TRIP.COM,DXB,11643
2026-06-24 14:45,JX,SIN,12000
2026-06-24 14:45,WINGIE,LON,12008
2026-06-24 14:45,BILETIX,MLE,12258
2026-06-24 14:45,GOTOGATE,TNN,12279
2026-06-24 14:45,АВИАСЕЙЛС,UFA,12391
2026-06-24 14:45,KUPI.COM,BCN,12440
2026-06-24 14:45,SMARTFLIGHT,HJJ,12634
2026-06-24 14:45,АВИАСЕЙЛС,TJM,12687
2026-06-24 14:45,TRIP.COM,YVR,13096
2026-06-24 14:45,TRIP.COM,UBN,13292
2026-06-24 14:45,KUPI.COM,OVB,13295
2026-06-24 14:45,KIWI.COM,CHI,13658
2026-06-24 14:45,KIWI.COM,NCE,13690
2026-06-24 14:45,KIWI.COM,PAR,13690
2026-06-24 14:45,VAYAMA,CPH,13986
2026-06-24 14:45,KIWI.COM,MAD,14127
2026-06-24 14:45,TRIP.COM,LED,14173
2026-06-24 14:45,АВИАСЕЙЛС,MSQ,14295
2026-06-24 14:45,LUCKY2GO,MEL,14351
2026-06-24 14:45,KUPI.COM,DIL,14768
2026-06-24 14:45,KUPI.COM,DOH,14828
2026-06-24 14:45,KUPI.COM,AYT,14909
2026-06-24 14:45,VAYAMA,YMQ,14938
2026-06-24 14:45,AVIAKASSA,KZN,14946
2026-06-24 14:45,ONETWOTRIP.KZ,SCO,15141
2026-06-24 14:45,SUPERKASSA,UUD,15582
2026-06-24 14:45,KUPI.COM,JED,15602
2026-06-24 14:45,ONETWOTRIP.COM,SHJ,15770
2026-06-24 14:45,Т-БАНК,LAX,15865
2026-06-24 14:45,KUPI.COM,CAI,15872
2026-06-24 14:45,AVIAKASSA,BAK,16103
2026-06-24 14:45,SKYTRIPFARE,NYC,16212
2026-06-24 14:45,TICKETS,RMO,16325
2026-06-24 14:45,KUPI.COM,SVX,16379
2026-06-24 14:45,UBFLY,FRA,16436
2026-06-24 14:45,TICKETS,ROM,16530
2026-06-24 14:45,KUPI.COM,NBC,16581
2026-06-24 14:45,GOTOGATE,PRG,16930
2026-06-24 14:45,AVIAKASSA,BEG,17220
2026-06-24 14:45,KUPI.COM,HTA,17288
2026-06-24 14:45,KUPI.COM,BQS,17370
2026-06-24 14:45,KUPI.COM,KJA,17454
2026-06-24 14:45,KUPI.COM,VOG,17499
2026-06-24 14:45,FLIGHTNETWORK,BRU,17876
2026-06-24 14:45,KUPI.COM,CEK,18033
2026-06-24 14:45,CITY.TRAVEL,LCA,18709
2026-06-24 14:45,KUPI.COM,KUF,18843
2026-06-24 14:45,BR,LHR,19800
2026-06-24 14:45,ONETWOTRIP.COM,SJC,20023
2026-06-24 14:45,ONETWOTRIP.COM,OAK,20183
2026-06-24 14:45,VAYAMA,SZG,20245
2026-06-24 14:45,BR,AMS,20500
2026-06-24 14:45,KUPI.COM,GRV,20535
2026-06-24 14:45,KIWI.COM,DFW,21015
2026-06-24 14:45,KIWI.COM,HOU,21143
2026-06-24 14:45,BR,CDG,21500
2026-06-24 14:45,AVIAKASSA,ZNZ,21609
2026-06-24 14:45,CI,AMS,21800
2026-06-24 14:45,BR,LAX,22000
2026-06-24 14:45,CI,CDG,22000
2026-06-24 14:45,AVIAKASSA,AKL,22174
2026-06-24 14:45,CI,FRA,23500
2026-06-24 14:45,TRIP.COM,DUR,23947
2026-06-24 14:45,BR,JFK,24500
2026-06-24 14:45,CI,LAX,25000
2026-06-24 14:45,TRIP.COM,PTY,26421
2026-06-24 14:45,JX,YVR,27500
2026-06-24 14:45,JX,LAX,28500
2026-06-24 14:45,JX,SFO,29500
2026-06-24 14:45,FLIGHTNETWORK,PZB,29996
2026-06-24 14:45,TICKETS,SWF,30067
2026-06-24 14:45,TRIP.COM,MEM,30443
2026-06-24 14:45,JX,JFK,31000
2026-06-24 14:45,Т-БАНК,ONT,33945
2026-06-24 14:45,KIWI.COM,RIO,34676
2026-06-25 04:09,AK,MNL,1099
2026-06-25 04:09,AK,KUL,1199
2026-06-25 04:09,IT,OKA,1299
2026-06-25 04:09,AK,BKK,1299
2026-06-25 04:09,AK,SGN,1349
2026-06-25 04:09,AK,HAN,1399
2026-06-25 04:09,IT,KIX,1499
2026-06-25 04:09,IT,PUS,1499
2026-06-25 04:09,TR,KUL,1499
2026-06-25 04:09,AK,SIN,1499
2026-06-25 04:09,AK,DAD,1499
2026-06-25 04:09,IT,FUK,1599
2026-06-25 04:09,TR,BKK,1599
2026-06-25 04:09,3K,BKK,1599
2026-06-25 04:09,IT,ICN,1699
2026-06-25 04:09,IT,DMK,1699
2026-06-25 04:09,MM,OKA,1699
2026-06-25 04:09,TR,ICN,1699
2026-06-25 04:09,AK,HKT,1699
2026-06-25 04:09,3K,KUL,1699
2026-06-25 04:09,IT,NRT,1799
2026-06-25 04:09,TR,SGN,1799
2026-06-25 04:09,AK,CGK,1799
2026-06-25 04:09,3K,HAN,1799
2026-06-25 04:09,MM,FUK,1899
2026-06-25 04:09,MM,ICN,1899
2026-06-25 04:09,TR,SIN,1899
2026-06-25 04:09,3K,SIN,1899
2026-06-25 04:09,IT,BKK,1999
2026-06-25 04:09,MM,KIX,1999
2026-06-25 04:09,MM,NGO,1999
2026-06-25 04:09,AK,DPS,1999
2026-06-25 04:09,KUPI.COM,HKG,2175
2026-06-25 04:09,MM,NRT,2199
2026-06-25 04:09,TR,DPS,2199
2026-06-25 04:09,IT,CTS,2299
2026-06-25 04:09,IT,SIN,2299
2026-06-25 04:09,KIWI.COM,SEL,2391
2026-06-25 04:09,CLICKAVIA,BKK,2496
2026-06-25 04:09,MM,CTS,2499
2026-06-25 04:09,KIWI.COM,KNH,2583
2026-06-25 04:09,KIWI.COM,PUS,2678
2026-06-25 04:09,IT,XMN,2799
2026-06-25 04:09,BILETIX,SIN,2827
2026-06-25 04:09,KIWI.COM,OKA,2863
2026-06-25 04:09,IT,PVG,2999
2026-06-25 04:09,KIWI.COM,MNL,3018
2026-06-25 04:09,TRIP.COM,ISG,3189
2026-06-25 04:09,VAYAMA,HAN,3417
2026-06-25 04:09,KIWI.COM,TYO,3520
2026-06-25 04:09,KIWI.COM,SHA,3557
2026-06-25 04:09,MYTRIP.COM,JKT,3564
2026-06-25 04:09,BILETIX,HKT,3592
2026-06-25 04:09,KIWI.COM,CJU,3667
2026-06-25 04:09,BILETIX,DPS,4025
2026-06-25 04:09,KIWI.COM,OSA,4145
2026-06-25 04:09,TRIP.COM,DAD,4154
2026-06-25 04:09,KIWI.COM,FUK,4167
2026-06-25 04:09,KUPI.COM,SHA,4229
2026-06-25 04:09,BILETIX,NHA,4297
2026-06-25 04:09,KIWI.COM,BKI,4351
2026-06-25 04:09,KUPI.COM,KUL,4362
2026-06-25 04:09,CI,XMN,4500
2026-06-25 04:09,KIWI.COM,SPK,4542
2026-06-25 04:09,XX,SHA,4572
2026-06-25 04:09,TRIP.COM,MFM,4583
2026-06-25 04:09,TRIP.COM,SYX,4632
2026-06-25 04:09,CI,PVG,4800
2026-06-25 04:09,KIWI.COM,BJS,4818
2026-06-25 04:09,AVIAKASSA,DEL,4900
2026-06-25 04:09,TRIP.COM,SGN,4946
2026-06-25 04:09,CLICKAVIA,BJS,5033
2026-06-25 04:09,TRIP.COM,BJS,5134
2026-06-25 04:09,ONETWOTRIP.COM,BJS,5139
2026-06-25 04:09,CI,CAN,5200
2026-06-25 04:09,BR,PVG,5200
2026-06-25 04:09,XX,BJS,5218
2026-06-25 04:09,AVIAKASSA,CEB,5279
2026-06-25 04:09,KUPI.COM,KTI,5319
2026-06-25 04:09,BR,HGH,5400
2026-06-25 04:09,BR,PEK,5500
2026-06-25 04:09,KUPI.COM,CAN,5648
2026-06-25 04:09,GOTOGATE,KMJ,5770
2026-06-25 04:09,CI,PEK,5800
2026-06-25 04:09,BILETIX,VTE,5803
2026-06-25 04:09,BILETIX,PQC,5826
2026-06-25 04:09,TRIP.COM,SDJ,5893
2026-06-25 04:09,BILETIX,RGN,5912
2026-06-25 04:09,TRIP.COM,HAK,5963
2026-06-25 04:09,WINGIE,TAO,5987
2026-06-25 04:09,WINGIE,XMN,6002
2026-06-25 04:09,XX,CAN,6027
2026-06-25 04:09,CI,CTU,6200
2026-06-25 04:09,WINGIE,SZX,6274
2026-06-25 04:09,CLICKAVIA,CKG,6311
2026-06-25 04:09,XX,CKG,6318
2026-06-25 04:09,TRIP.COM,CKG,6325
2026-06-25 04:09,XX,TAO,6334
2026-06-25 04:09,KIWI.COM,FOC,6378
2026-06-25 04:09,XX,FOC,6378
2026-06-25 04:09,MYTRIP.COM,SUB,6718
2026-06-25 04:09,ONETWOTRIP.COM,KHN,6919
2026-06-25 04:09,ONETWOTRIP.COM,TAE,7047
2026-06-25 04:09,BR,ICN,7200
2026-06-25 04:09,WINGIE,CGO,7281
2026-06-25 04:09,XX,SZX,7298
2026-06-25 04:09,FLIGHTNETWORK,MMY,7479
2026-06-25 04:09,TRIP.COM,SIA,7483
2026-06-25 04:09,UBFLY,DYG,7571
2026-06-25 04:09,TRIP.COM,YNJ,7769
2026-06-25 04:09,BILETIX,USM,7797
2026-06-25 04:09,CI,ICN,7800
2026-06-25 04:09,TRIP.COM,SHE,7844
2026-06-25 04:09,FARERA,SYD,7980
2026-06-25 04:09,TR,SYD,7999
2026-06-25 04:09,BILETIX,MOW,8133
2026-06-25 04:09,TRIP.COM,MDC,8174
2026-06-25 04:09,AVIAKASSA,PAT,8203
2026-06-25 04:09,MYTRIP.COM,IST,8280
2026-06-25 04:09,CI,KIX,8500
2026-06-25 04:09,JX,ICN,8500
2026-06-25 04:09,TR,MEL,8500
2026-06-25 04:09,BR,NRT,8800
2026-06-25 04:09,3K,SYD,8999
2026-06-25 04:09,CI,NRT,9200
2026-06-25 04:09,JX,KIX,9200
2026-06-25 04:09,BR,SIN,9500
2026-06-25 04:09,3K,MEL,9500
2026-06-25 04:09,TRIP.COM,VVO,9650
2026-06-25 04:09,VAYAMA,KMG,9735
2026-06-25 04:09,JX,NRT,9800
2026-06-25 04:09,MYTRIP.COM,TAS,10107
2026-06-25 04:09,TRIP.COM,NQZ,10279
2026-06-25 04:09,ONETWOTRIP,ALA,10287
2026-06-25 04:09,ONETWOTRIP,VIE,10434
2026-06-25 04:09,CI,BKK,10500
2026-06-25 04:09,FLIGHTNETWORK,ROR,10662
2026-06-25 04:09,Т-БАНК,URC,10734
2026-06-25 04:09,АВИАСЕЙЛС,IKT,10826
2026-06-25 04:09,CI,SIN,11200
2026-06-25 04:09,ONETWOTRIP.COM,WDS,11221
2026-06-25 04:09,ONETWOTRIP.COM,HYN,11320
2026-06-25 04:09,JX,BKK,11500
2026-06-25 04:09,KIWI.COM,MIL,11543
2026-06-25 04:09,SKYTRIPFARE,SFO,11593
2026-06-25 04:09,TRIP.COM,DXB,11607
2026-06-25 04:09,WINGIE,LON,11971
2026-06-25 04:09,JX,SIN,12000
2026-06-25 04:09,BILETIX,MLE,12221
